Action (SiteID=US|Country=US|Currency=USD|CC=UTF-8|ListingType=Half|Location=US|ListingDuration=GTC),ProductIDType,ProductIDValue,ItemID,SKU,Quantity=1,Price,A:Condition,A:Notes,PrivateNotes
End, ISBN,0671638025, , 1701430070, 1, 2.8600, Like_New, Fine in Fine dust jacket. remainder mark.Unknown printing. Illustrated by. 493 p. : ill. ; 25 cm.Includes bibliographical references (p. 451-473) and index.
End, ISBN,0517225174, , 1701459271, 1, 2.8600, Good, Good in Very Good dust jacket. writing on some pages.Unknown printing. 144 p. : ill. ; 29 cm.Includes index.
End, ISBN,0912016744, , 1701464010, 1, 2.8600, Like_New, Fine. No dust jacket; as issued.Unknown printing. xxii; 533 p. : ill. ; 23 cm.Includes bibliographies and index.
